HoleID,From_m,To_m,Au_ppm,Lithology,QAQC_Flag
KW016,27,28,0.26,Greywacke,OK
KW016,28,29,0.039,Greywacke,OK
KW016,29,30,0.039,Greywacke,OK
KW016,30,31,0.033,Greywacke,OK
KW016,31,32,0.062,Greywacke,OK
KW016,32,33,0.013,Greywacke,OK
KW016,33,34,0.065,Greywacke,OK
KW016,34,35,0.062,Greywacke,OK
KW016,35,36,1.25,Greywacke,OK
KW016,36,37,1.136,Greywacke,OK
KW016,37,38,0.592,Quartz-Carbonate Vein,OK
KW016,38,39,0.547,Greywacke,OK
KW016,39,40,0.461,Greywacke,OK
KW016,40,41,0.005,Greywacke,OK
KW016,41,42,0.034,Greywacke,OK
KW016,42,43,0.025,Greywacke,OK
KW016,43,44,0.271,Greywacke,OK
KW016,44,45,0.065,Greywacke,OK
KW016,45,46,0.034,Greywacke,OK
KW016,46,47,0.069,Greywacke,OK
KW016,47,48,0.012,Greywacke,OK
KW016,48,49,0.047,Greywacke,OK
KW016,49,50,0.079,Greywacke,OK
KW016,50,51,0.054,Greywacke,OK
KW016,51,52,0.041,Felsic Volcanic,OK
KW016,52,53,0.407,Felsic Volcanic,OK
KW016,53,54,0.17,Felsic Volcanic,OK
KW016,54,55,0.078,Felsic Volcanic,OK
KW016,55,56,0.067,Felsic Volcanic,OK
KW016,56,57,0.078,Felsic Volcanic,OK
KW016,57,58,0.018,Felsic Volcanic,OK
KW016,58,59,0.04,Felsic Volcanic,OK
KW016,59,60,0.003,Felsic Volcanic,OK
KW016,60,61,0.052,Felsic Volcanic,OK
KW016,61,62,0.063,Felsic Volcanic,OK
KW016,62,63,0.021,Felsic Volcanic,OK
KW016,63,64,0.266,Felsic Volcanic,OK
KW016,64,65,0.518,Felsic Volcanic,OK
KW016,65,66,0.955,Felsic Volcanic,OK
KW016,66,67,3.634,Quartz-Carbonate Vein,HIGH_OUTLIER
KW016,67,68,1.711,Felsic Volcanic,OK
KW016,68,69,0.857,Felsic Volcanic,OK
KW016,69,70,0.011,Felsic Volcanic,OK
KW016,70,71,0.125,Felsic Volcanic,OK
KW016,71,72,0.011,Felsic Volcanic,OK
KW016,72,73,0.126,Felsic Volcanic,OK
KW016,73,74,0.026,Felsic Volcanic,OK
KW016,74,75,0.168,Felsic Volcanic,OK
KW016,75,76,0.231,Felsic Volcanic,OK
KW016,76,77,0.013,Felsic Volcanic,OK
KW016,77,78,0.05,Felsic Volcanic,OK
KW016,78,79,0.317,Felsic Volcanic,OK
KW016,79,80,0.053,Felsic Volcanic,OK
KW016,80,81,0.159,Felsic Volcanic,OK
KW016,81,82,0.071,Felsic Volcanic,OK
KW016,82,83,0.038,Felsic Volcanic,OK
KW016,83,84,0.027,Felsic Volcanic,OK
KW016,84,85,0.018,Felsic Volcanic,OK
KW016,85,86,0.115,Felsic Volcanic,OK
KW016,86,87,0.039,Felsic Volcanic,OK
KW016,87,88,0.057,Felsic Volcanic,OK
KW016,88,89,0.054,Felsic Volcanic,OK
KW016,89,90,0.069,Felsic Volcanic,OK
KW016,90,91,0.307,Graphitic Phyllite,OK
KW016,91,92,0.123,Graphitic Phyllite,OK
KW016,92,93,0.192,Graphitic Phyllite,OK
KW016,93,94,0.367,Graphitic Phyllite,OK
KW016,94,95,0.302,Graphitic Phyllite,OK
KW016,95,96,0.133,Graphitic Phyllite,OK
KW016,96,97,0.138,Graphitic Phyllite,OK
KW016,97,98,0.274,Graphitic Phyllite,OK
KW016,98,99,0.608,Graphitic Phyllite,OK
KW016,99,100,0.168,Graphitic Phyllite,OK
KW016,100,101,0.485,Graphitic Phyllite,OK
KW016,101,102,0.13,Graphitic Phyllite,OK
KW016,102,103,0.266,Graphitic Phyllite,OK
KW016,103,104,0.29,Graphitic Phyllite,OK
KW016,104,105,0.117,Graphitic Phyllite,OK
KW016,105,106,0.096,Graphitic Phyllite,OK
KW016,106,107,0.298,Graphitic Phyllite,OK
KW016,107,108,0.109,Graphitic Phyllite,OK
KW017,0,1,0.026,Saprolite,OK
KW017,1,2,0.019,Saprolite,OK
KW017,2,3,0.253,Saprolite,OK
KW017,3,4,0.001,Saprolite,OK
KW017,4,5,0.49,Saprolite,OK
KW017,5,6,0.09,Saprolite,OK
KW017,6,7,0.141,Saprolite,OK
KW017,7,8,0.028,Saprolite,OK
KW017,8,9,0.001,Saprolite,OK
KW017,9,10,0.107,Saprolite,OK
KW017,10,11,0.144,Saprolite,OK
KW017,11,12,0.108,Saprolite,OK
KW017,12,13,0.012,Saprolite,OK
KW017,13,14,0.112,Saprolite,OK
KW017,14,15,0.117,Saprolite,OK
KW017,15,16,0.086,Saprolite,OK
KW017,16,17,0.116,Saprolite,OK
KW017,17,18,0.185,Graphitic Phyllite,OK
KW017,18,19,1.692,Graphitic Phyllite,OK
KW017,19,20,0.785,Graphitic Phyllite,OK
KW017,20,21,1.235,Quartz-Carbonate Vein,OK
KW017,21,22,0.714,Graphitic Phyllite,OK
KW017,22,23,0.475,Graphitic Phyllite,OK
KW017,23,24,1.457,Quartz-Carbonate Vein,OK
KW017,24,25,0.723,Graphitic Phyllite,OK
KW017,25,26,0.459,Graphitic Phyllite,OK
KW017,26,27,0.125,Graphitic Phyllite,OK
KW017,27,28,0.048,Graphitic Phyllite,OK
KW017,28,29,0.17,Graphitic Phyllite,OK
KW017,29,30,0.006,Phyllite,OK
KW017,30,31,0.056,Phyllite,OK
KW017,31,32,0.127,Phyllite,OK
KW017,32,33,0.098,Phyllite,OK
KW017,33,34,0.004,Phyllite,OK
KW017,34,35,0.006,Phyllite,OK
KW017,35,36,0.041,Phyllite,OK
KW017,36,37,0.028,Phyllite,OK
KW017,37,38,0.021,Phyllite,OK
KW017,38,39,0.026,Greywacke,OK
KW017,39,40,0.13,Greywacke,OK
KW017,40,41,0.212,Greywacke,OK
KW017,41,42,0.042,Greywacke,OK
KW017,42,43,0.189,Greywacke,OK
KW017,43,44,0.031,Mafic Volcanic,OK
KW017,44,45,0.052,Mafic Volcanic,OK
KW017,45,46,0.02,Mafic Volcanic,OK
KW017,46,47,0.082,Mafic Volcanic,OK
KW017,47,48,0.309,Mafic Volcanic,OK
KW017,48,49,0.074,Mafic Volcanic,OK
KW017,49,50,0.035,Mafic Volcanic,OK
KW017,50,51,0.083,Mafic Volcanic,OK
KW017,51,52,0.01,Mafic Volcanic,OK
KW017,52,53,0.176,Mafic Volcanic,OK
KW017,53,54,0.056,Mafic Volcanic,OK
KW017,54,55,0.048,Mafic Volcanic,OK
KW017,55,56,0.071,Mafic Volcanic,OK
KW017,56,57,0.078,Mafic Volcanic,OK
KW017,57,58,0.006,Mafic Volcanic,OK
KW017,58,59,0.092,Mafic Volcanic,OK
KW017,59,60,0.022,Mafic Volcanic,OK
KW017,60,61,0.1,Mafic Volcanic,OK
KW017,61,62,0.138,Mafic Volcanic,OK
KW017,62,63,0.13,Mafic Volcanic,OK
KW017,63,64,0.064,Mafic Volcanic,OK
KW017,64,65,0.059,Mafic Volcanic,OK
KW017,65,66,0.012,Mafic Volcanic,OK
KW017,66,67,0.119,Mafic Volcanic,OK
KW017,67,68,0.025,Mafic Volcanic,OK
KW017,68,69,0.222,Phyllite,OK
KW017,69,70,0.784,Phyllite,OK
KW017,70,71,3.269,Quartz-Carbonate Vein,HIGH_OUTLIER
KW017,71,72,0.412,Phyllite,OK
KW017,72,73,0.516,Phyllite,OK
KW017,73,74,0.026,Phyllite,OK
KW017,74,75,0.098,Phyllite,OK
KW017,75,76,0.005,Phyllite,OK
KW017,76,77,0.146,Phyllite,OK
KW017,77,78,0.0,Phyllite,OK
KW017,78,79,0.023,Phyllite,OK
KW017,79,80,0.108,Phyllite,OK
KW017,80,81,0.03,Phyllite,OK
KW017,81,82,0.009,Phyllite,OK
KW017,82,83,0.036,Phyllite,OK
KW017,83,84,0.025,Phyllite,OK
KW017,84,85,0.148,Phyllite,OK
KW017,85,86,0.03,Phyllite,OK
KW017,86,87,0.124,Phyllite,OK
KW017,87,88,0.178,Phyllite,OK
KW017,88,89,0.046,Phyllite,OK
KW017,89,90,0.193,Phyllite,OK
KW017,90,91,0.038,Phyllite,OK
KW017,91,92,0.266,Phyllite,OK
KW017,92,93,0.007,Phyllite,OK
KW017,93,94,0.093,Phyllite,OK
KW017,94,95,0.054,Phyllite,OK
KW017,95,96,0.039,Phyllite,OK
KW017,96,97,0.08,Phyllite,OK
KW017,97,98,0.097,Phyllite,OK
KW017,98,99,0.0,Phyllite,OK
KW017,99,100,0.151,Graphitic Phyllite,OK
KW017,100,101,0.205,Graphitic Phyllite,OK
KW018,0,1,0.088,Saprolite,OK
KW018,1,2,0.271,Saprolite,OK
KW018,2,3,0.115,Saprolite,OK
KW018,3,4,0.241,Saprolite,OK
KW018,4,5,0.097,Saprolite,OK
KW018,5,6,0.028,Saprolite,OK
KW018,6,7,0.009,Saprolite,OK
KW018,7,8,0.122,Saprolite,OK
KW018,8,9,0.083,Saprolite,OK
KW018,9,10,0.004,Saprolite,OK
KW018,10,11,0.036,Saprolite,OK
KW018,11,12,0.251,Saprolite,OK
KW018,12,13,0.056,Saprolite,OK
KW018,13,14,0.045,Saprolite,OK
KW018,14,15,0.049,Saprolite,OK
KW018,15,16,0.019,Saprolite,OK
KW018,16,17,0.037,Saprolite,OK
KW018,17,18,0.037,Saprolite,OK
KW018,18,19,0.004,Saprolite,OK
KW018,19,20,0.117,Saprolite,OK
KW018,20,21,0.043,Saprolite,OK
KW018,21,22,0.138,Saprolite,OK
KW018,22,23,0.152,Phyllite,OK
KW018,23,24,0.019,Phyllite,OK
KW018,24,25,0.086,Phyllite,OK
KW018,25,26,0.051,Phyllite,OK
KW018,26,27,0.17,Phyllite,OK
KW018,27,28,0.019,Phyllite,OK
KW018,28,29,0.091,Phyllite,OK
KW018,29,30,0.075,Phyllite,OK
KW018,30,31,0.028,Phyllite,OK
KW018,31,32,0.012,Phyllite,OK
KW018,32,33,0.084,Phyllite,OK
KW018,33,34,0.107,Phyllite,OK
KW018,34,35,0.03,Phyllite,OK
KW018,35,36,0.452,Phyllite,OK
KW018,36,37,0.348,Phyllite,OK
KW018,37,38,9.304,Quartz-Carbonate Vein,HIGH_OUTLIER
KW018,38,39,0.426,Phyllite,OK
KW018,39,40,1.251,Phyllite,OK
KW018,40,41,0.636,Phyllite,OK
KW018,41,42,4.051,Quartz-Carbonate Vein,HIGH_OUTLIER
KW018,42,43,0.547,Phyllite,OK
KW018,43,44,0.714,Phyllite,OK
KW018,44,45,0.009,Phyllite,OK
KW018,45,46,0.058,Phyllite,OK
KW018,46,47,0.025,Phyllite,OK
KW018,47,48,0.144,Phyllite,OK
KW018,48,49,0.001,Phyllite,OK
KW018,49,50,0.038,Phyllite,OK
KW018,50,51,0.033,Phyllite,OK
KW018,51,52,0.002,Phyllite,OK
KW018,52,53,0.011,Phyllite,OK
KW018,53,54,0.043,Phyllite,OK
KW018,54,55,0.054,Phyllite,OK
KW018,55,56,0.041,Phyllite,OK
KW018,56,57,0.061,Felsic Volcanic,OK
KW018,57,58,0.072,Felsic Volcanic,OK
KW018,58,59,0.001,Felsic Volcanic,OK
KW018,59,60,0.05,Felsic Volcanic,OK
KW018,60,61,0.265,Felsic Volcanic,OK
KW018,61,62,0.059,Felsic Volcanic,OK
KW018,62,63,0.091,Felsic Volcanic,OK
KW018,63,64,0.03,Felsic Volcanic,OK
KW018,64,65,0.119,Felsic Volcanic,OK
KW018,65,66,0.119,Felsic Volcanic,OK
KW018,66,67,0.059,Felsic Volcanic,OK
KW018,67,68,0.298,Felsic Volcanic,OK
KW018,68,69,0.011,Felsic Volcanic,OK
KW018,69,70,0.001,Felsic Volcanic,OK
KW018,70,71,0.118,Felsic Volcanic,OK
KW018,71,72,0.132,Felsic Volcanic,OK
KW018,72,73,0.01,Felsic Volcanic,OK
KW018,73,74,0.025,Felsic Volcanic,OK
KW018,74,75,0.001,Felsic Volcanic,OK
KW018,75,76,0.028,Felsic Volcanic,OK
KW018,76,77,0.119,Felsic Volcanic,OK
KW018,77,78,0.058,Felsic Volcanic,OK
KW018,78,79,0.034,Felsic Volcanic,OK
KW018,79,80,0.037,Felsic Volcanic,OK
KW018,80,81,0.166,Graphitic Phyllite,OK
KW018,81,82,0.155,Graphitic Phyllite,OK
KW018,82,83,0.166,Graphitic Phyllite,OK
KW018,83,84,0.174,Graphitic Phyllite,OK
KW018,84,85,0.131,Graphitic Phyllite,OK
KW018,85,86,0.367,Graphitic Phyllite,OK
KW018,86,87,0.057,Graphitic Phyllite,OK
KW018,87,88,0.091,Graphitic Phyllite,OK
KW018,88,89,0.141,Graphitic Phyllite,OK
KW018,89,90,0.056,Graphitic Phyllite,OK
KW018,90,91,0.135,Graphitic Phyllite,OK
KW018,91,92,0.406,Graphitic Phyllite,OK
KW018,92,93,0.152,Graphitic Phyllite,OK
KW018,93,94,0.172,Graphitic Phyllite,OK
KW018,94,95,0.07,Graphitic Phyllite,OK
KW018,95,96,0.104,Graphitic Phyllite,OK
KW018,96,97,0.12,Graphitic Phyllite,OK
KW018,97,98,0.124,Graphitic Phyllite,OK
KW018,98,99,0.324,Graphitic Phyllite,OK
KW018,99,100,0.21,Graphitic Phyllite,OK
KW019,0,1,0.069,Saprolite,OK
KW019,1,2,0.013,Saprolite,OK
KW019,2,3,0.133,Saprolite,OK
KW019,3,4,0.081,Saprolite,OK
KW019,4,5,0.039,Saprolite,OK
KW019,5,6,0.09,Saprolite,OK
KW019,6,7,0.024,Saprolite,OK
KW019,7,8,0.034,Saprolite,OK
KW019,8,9,0.2,Saprolite,OK
KW019,9,10,0.027,Saprolite,OK
KW019,10,11,0.051,Saprolite,OK
KW019,11,12,0.177,Saprolite,OK
KW019,12,13,0.098,Saprolite,OK
KW019,13,14,0.005,Saprolite,OK
KW019,14,15,0.013,Saprolite,OK
KW019,15,16,0.001,Saprolite,OK
KW019,16,17,0.08,Saprolite,OK
KW019,17,18,0.047,Saprolite,OK
KW019,18,19,0.012,Saprolite,OK
KW019,19,20,0.253,Saprolite,OK
KW019,20,21,0.06,Saprolite,OK
KW019,21,22,0.022,Saprolite,OK
KW019,22,23,0.056,Saprolite,OK
KW019,23,24,0.091,Saprolite,OK
KW019,24,25,0.006,Greywacke,OK
KW019,25,26,0.026,Greywacke,OK
KW019,26,27,0.132,Greywacke,OK
KW019,27,28,0.049,Greywacke,OK
KW019,28,29,0.063,Greywacke,OK
KW019,29,30,0.045,Greywacke,OK
KW019,30,31,0.004,Greywacke,OK
KW019,31,32,0.014,Greywacke,OK
KW019,32,33,0.047,Greywacke,OK
KW019,33,34,0.019,Greywacke,OK
KW019,34,35,0.004,Greywacke,OK
KW019,35,36,0.148,Greywacke,OK
KW019,36,37,0.318,Greywacke,OK
KW019,37,38,0.126,Greywacke,OK
KW019,38,39,0.154,Greywacke,OK
KW019,39,40,0.022,Greywacke,OK
KW019,40,41,0.259,Greywacke,OK
KW019,41,42,0.018,Greywacke,OK
KW019,42,43,0.242,Greywacke,OK
KW019,43,44,0.421,Greywacke,OK
KW019,44,45,0.1,Greywacke,OK
KW019,45,46,0.318,Greywacke,OK
KW019,46,47,0.067,Greywacke,OK
KW019,47,48,0.024,Greywacke,OK
KW019,48,49,0.046,Greywacke,OK
KW019,49,50,0.072,Greywacke,OK
KW019,50,51,0.006,Greywacke,OK
KW019,51,52,0.078,Greywacke,OK
KW019,52,53,0.318,Greywacke,OK
KW019,53,54,0.017,Greywacke,OK
KW019,54,55,0.126,Greywacke,OK
KW019,55,56,0.191,Greywacke,OK
KW019,56,57,0.23,Greywacke,OK
KW019,57,58,0.258,Greywacke,OK
KW019,58,59,0.059,Greywacke,OK
KW019,59,60,0.754,Greywacke,OK
KW019,60,61,0.335,Greywacke,OK
KW019,61,62,1.158,Quartz-Carbonate Vein,OK
KW019,62,63,1.431,Greywacke,OK
KW019,63,64,2.12,Greywacke,HIGH_OUTLIER
KW019,64,65,0.014,Phyllite,OK
KW019,65,66,0.067,Phyllite,OK
KW019,66,67,0.118,Phyllite,OK
KW019,67,68,0.055,Phyllite,OK
KW019,68,69,1.821,Phyllite,OK
KW019,69,70,1.233,Phyllite,OK
KW019,70,71,2.118,Quartz-Carbonate Vein,HIGH_OUTLIER
KW019,71,72,1.242,Phyllite,OK
KW019,72,73,0.906,Quartz-Carbonate Vein,OK
KW019,73,74,0.492,Phyllite,OK
KW019,74,75,0.375,Phyllite,OK
KW019,75,76,0.151,Phyllite,OK
KW019,76,77,0.104,Phyllite,OK
KW019,77,78,0.008,Phyllite,OK
KW019,78,79,0.045,Phyllite,OK
KW019,79,80,0.002,Phyllite,OK
KW019,80,81,0.052,Phyllite,OK
KW019,81,82,0.087,Phyllite,OK
KW019,82,83,0.01,Phyllite,OK
KW019,83,84,0.027,Phyllite,OK
KW019,84,85,0.041,Phyllite,OK
KW019,85,86,0.202,Phyllite,OK
KW019,86,87,0.4,Phyllite,OK
KW019,87,88,0.004,Phyllite,OK
KW019,88,89,0.115,Phyllite,OK
KW019,89,90,0.037,Phyllite,OK
KW019,90,91,0.04,Phyllite,OK
KW019,91,92,0.112,Phyllite,OK
KW019,92,93,0.2,Phyllite,OK
KW019,93,94,0.241,Phyllite,OK
KW019,94,95,0.069,Phyllite,OK
KW019,95,96,0.035,Phyllite,OK
KW019,96,97,0.124,Phyllite,OK
KW019,97,98,0.023,Phyllite,OK
KW019,98,99,0.066,Phyllite,OK
KW019,99,100,0.036,Phyllite,OK
KW019,100,101,0.086,Phyllite,OK
KW019,101,102,0.022,Phyllite,OK
KW019,102,103,0.017,Phyllite,OK
KW019,103,104,0.2,Phyllite,OK
KW019,104,105,0.009,Phyllite,OK
KW019,105,106,0.056,Phyllite,OK
KW019,106,107,0.02,Phyllite,OK
KW019,107,108,0.929,Phyllite,OK
KW019,108,109,0.701,Phyllite,OK
KW019,109,110,0.729,Quartz-Carbonate Vein,OK
KW019,110,111,3.207,Phyllite,HIGH_OUTLIER
KW019,111,112,1.175,Phyllite,OK
KW019,112,113,20.567,Quartz-Carbonate Vein,HIGH_OUTLIER
KW019,113,114,0.455,Phyllite,OK
KW019,114,115,1.564,Phyllite,OK
KW019,115,116,0.035,Phyllite,OK
KW019,116,117,0.18,Phyllite,OK
KW019,117,118,0.234,Phyllite,OK
KW019,118,119,0.178,Phyllite,OK
KW019,119,120,0.044,Felsic Volcanic,OK
KW019,120,121,0.121,Felsic Volcanic,OK
KW019,121,122,0.052,Felsic Volcanic,OK
KW019,122,123,0.055,Felsic Volcanic,OK
KW019,123,124,0.018,Felsic Volcanic,OK
KW019,124,125,0.072,Felsic Volcanic,OK
KW019,125,126,0.016,Felsic Volcanic,OK
KW019,126,127,0.032,Felsic Volcanic,OK
KW019,127,128,0.154,Felsic Volcanic,OK
KW019,128,129,0.019,Felsic Volcanic,OK
KW019,129,130,0.006,Felsic Volcanic,OK
KW019,130,131,0.006,Felsic Volcanic,OK
KW019,131,132,0.226,Felsic Volcanic,OK
KW019,132,133,0.057,Felsic Volcanic,OK
KW019,133,134,0.042,Felsic Volcanic,OK
KW019,134,135,0.133,Felsic Volcanic,OK
KW019,135,136,0.145,Felsic Volcanic,OK
KW019,136,137,0.032,Felsic Volcanic,OK
KW019,137,138,0.095,Felsic Volcanic,OK
KW019,138,139,0.118,Phyllite,OK
KW019,139,140,0.085,Phyllite,OK
KW019,140,141,0.013,Phyllite,OK
KW019,141,142,0.167,Phyllite,OK
KW019,142,143,0.062,Phyllite,OK
KW019,143,144,0.027,Phyllite,OK
KW019,144,145,0.044,Phyllite,OK
KW019,145,146,0.003,Phyllite,OK
KW019,146,147,0.011,Phyllite,OK
KW019,147,148,0.116,Phyllite,OK
KW019,148,149,0.0,Phyllite,OK
KW019,149,150,1.297,Phyllite,OK
KW019,150,151,0.133,Phyllite,OK
KW019,151,152,1.392,Quartz-Carbonate Vein,OK
KW019,152,153,0.391,Phyllite,OK
KW019,153,154,0.389,Phyllite,OK
KW019,154,155,0.0,Phyllite,OK
KW019,155,156,0.105,Phyllite,OK
KW019,156,157,0.273,Phyllite,OK
KW019,157,158,0.02,Phyllite,OK
KW019,158,159,0.087,Phyllite,OK
KW019,159,160,0.108,Phyllite,OK
KW019,160,161,0.151,Phyllite,OK
KW019,161,162,0.044,Phyllite,OK
KW019,162,163,0.029,Phyllite,OK
KW019,163,164,0.031,Phyllite,OK
KW019,164,165,0.1,Phyllite,OK
KW019,165,166,0.136,Phyllite,OK
KW019,166,167,0.016,Phyllite,OK
KW019,167,168,0.037,Phyllite,OK
KW019,168,169,0.096,Graphitic Phyllite,OK
KW019,169,170,0.36,Graphitic Phyllite,OK
KW019,170,171,0.053,Graphitic Phyllite,OK
KW019,171,172,0.105,Graphitic Phyllite,OK
KW019,172,173,0.939,Graphitic Phyllite,OK
KW019,173,174,2.825,Graphitic Phyllite,HIGH_OUTLIER
KW019,174,175,3.397,Quartz-Carbonate Vein,HIGH_OUTLIER
KW019,175,176,1.12,Graphitic Phyllite,OK
KW019,176,177,0.537,Graphitic Phyllite,OK
KW019,177,178,0.211,Graphitic Phyllite,OK
KW019,178,179,0.003,Greywacke,OK
KW019,179,180,0.025,Greywacke,OK
KW019,180,181,0.074,Greywacke,OK
KW020,0,1,0.028,Saprolite,OK
KW020,1,2,0.1,Saprolite,OK
KW020,2,3,0.114,Saprolite,OK
KW020,3,4,0.009,Saprolite,OK
KW020,4,5,0.058,Saprolite,OK
KW020,5,6,0.057,Saprolite,OK
KW020,6,7,0.037,Saprolite,OK
KW020,7,8,0.216,Saprolite,OK
KW020,8,9,0.141,Saprolite,OK
KW020,9,10,0.096,Saprolite,OK
KW020,10,11,0.1,Saprolite,OK
KW020,11,12,0.05,Saprolite,OK
KW020,12,13,0.203,Saprolite,OK
KW020,13,14,0.095,Phyllite,OK
KW020,14,15,0.104,Phyllite,OK
KW020,15,16,0.158,Phyllite,OK
KW020,16,17,0.026,Phyllite,OK
KW020,17,18,0.132,Phyllite,OK
KW020,18,19,0.017,Phyllite,OK
KW020,19,20,0.034,Phyllite,OK
KW020,20,21,0.033,Phyllite,OK
KW020,21,22,0.307,Phyllite,OK
KW020,22,23,0.155,Phyllite,OK
KW020,23,24,0.097,Phyllite,OK
KW020,24,25,0.104,Phyllite,OK
KW020,25,26,0.066,Phyllite,OK
KW020,26,27,0.235,Phyllite,OK
KW020,27,28,0.861,Phyllite,OK
KW020,28,29,0.15,Felsic Volcanic,OK
KW020,29,30,2.355,Quartz-Carbonate Vein,HIGH_OUTLIER
KW020,30,31,1.099,Felsic Volcanic,OK
KW020,31,32,0.55,Felsic Volcanic,OK
KW020,32,33,0.106,Felsic Volcanic,OK
KW020,33,34,0.039,Felsic Volcanic,OK
KW020,34,35,0.002,Felsic Volcanic,OK
KW020,35,36,0.146,Felsic Volcanic,OK
KW020,36,37,0.001,Felsic Volcanic,OK
KW020,37,38,0.097,Felsic Volcanic,OK
KW020,38,39,0.281,Felsic Volcanic,OK
KW020,39,40,0.046,Felsic Volcanic,OK
KW020,40,41,0.021,Felsic Volcanic,OK
KW020,41,42,0.098,Felsic Volcanic,OK
KW020,42,43,0.136,Felsic Volcanic,OK
KW020,43,44,0.203,Carbonaceous Shale,OK
KW020,44,45,0.155,Carbonaceous Shale,OK
KW020,45,46,0.151,Carbonaceous Shale,OK
KW020,46,47,0.101,Carbonaceous Shale,OK
KW020,47,48,0.228,Carbonaceous Shale,OK
KW020,48,49,0.193,Carbonaceous Shale,OK
KW020,49,50,0.202,Carbonaceous Shale,OK
KW020,50,51,0.109,Carbonaceous Shale,OK
KW020,51,52,0.041,Carbonaceous Shale,OK
KW020,52,53,0.29,Carbonaceous Shale,OK
KW020,53,54,0.113,Carbonaceous Shale,OK
KW020,54,55,0.089,Carbonaceous Shale,OK
KW020,55,56,0.227,Carbonaceous Shale,OK
KW020,56,57,0.119,Carbonaceous Shale,OK
KW020,57,58,0.283,Carbonaceous Shale,OK
KW020,58,59,0.217,Carbonaceous Shale,OK
KW020,59,60,0.226,Carbonaceous Shale,OK
KW020,60,61,0.066,Carbonaceous Shale,OK
KW020,61,62,0.31,Carbonaceous Shale,OK
KW020,62,63,0.175,Carbonaceous Shale,OK
KW020,63,64,0.12,Carbonaceous Shale,OK
KW020,64,65,0.163,Carbonaceous Shale,OK
KW020,65,66,0.052,Carbonaceous Shale,OK
KW020,66,67,0.192,Carbonaceous Shale,OK
KW020,67,68,0.081,Carbonaceous Shale,OK
KW020,68,69,0.067,Carbonaceous Shale,OK
KW020,69,70,0.06,Carbonaceous Shale,OK
KW020,70,71,0.292,Carbonaceous Shale,OK
KW020,71,72,0.515,Carbonaceous Shale,OK
KW020,72,73,2.341,Carbonaceous Shale,HIGH_OUTLIER
KW020,73,74,1.628,Quartz-Carbonate Vein,OK
KW020,74,75,0.242,Carbonaceous Shale,OK
KW020,75,76,0.366,Carbonaceous Shale,OK
KW020,76,77,0.315,Carbonaceous Shale,OK
KW020,77,78,0.137,Carbonaceous Shale,OK
KW020,78,79,0.108,Carbonaceous Shale,OK
KW020,79,80,0.165,Carbonaceous Shale,OK
KW020,80,81,0.203,Carbonaceous Shale,OK
KW020,81,82,0.293,Carbonaceous Shale,OK
KW020,82,83,0.358,Carbonaceous Shale,OK
KW020,83,84,0.018,Mafic Volcanic,OK
KW020,84,85,0.043,Mafic Volcanic,OK
KW020,85,86,0.111,Mafic Volcanic,OK
KW020,86,87,0.009,Mafic Volcanic,OK
KW020,87,88,0.026,Mafic Volcanic,OK
KW020,88,89,0.026,Mafic Volcanic,OK
KW020,89,90,0.045,Mafic Volcanic,OK
KW020,90,91,0.314,Mafic Volcanic,OK
KW020,91,92,0.006,Mafic Volcanic,OK
KW020,92,93,0.059,Mafic Volcanic,OK
KW020,93,94,0.131,Graphitic Phyllite,OK
KW020,94,95,0.086,Graphitic Phyllite,OK
KW020,95,96,0.256,Graphitic Phyllite,OK
KW020,96,97,0.279,Graphitic Phyllite,OK
KW020,97,98,0.05,Graphitic Phyllite,OK
KW020,98,99,0.086,Graphitic Phyllite,OK
KW020,99,100,0.281,Graphitic Phyllite,OK
KW020,100,101,0.508,Graphitic Phyllite,OK
KW020,101,102,2.339,Quartz-Carbonate Vein,HIGH_OUTLIER
KW020,102,103,0.29,Graphitic Phyllite,OK
KW020,103,104,0.42,Graphitic Phyllite,OK
KW020,104,105,0.082,Graphitic Phyllite,OK
KW020,105,106,0.17,Graphitic Phyllite,OK
KW020,106,107,0.156,Graphitic Phyllite,OK
KW020,107,108,0.097,Graphitic Phyllite,OK
KW020,108,109,0.167,Graphitic Phyllite,OK
KW020,109,110,0.108,Graphitic Phyllite,OK
KW020,110,111,0.127,Graphitic Phyllite,OK
KW020,111,112,0.409,Graphitic Phyllite,OK
KW020,112,113,0.335,Graphitic Phyllite,OK
KW020,113,114,0.069,Graphitic Phyllite,OK
KW020,114,115,0.247,Graphitic Phyllite,OK
KW020,115,116,0.244,Graphitic Phyllite,OK
KW020,116,117,0.075,Graphitic Phyllite,OK
KW020,117,118,0.245,Graphitic Phyllite,OK
KW020,118,119,0.377,Graphitic Phyllite,OK
KW020,119,120,0.076,Graphitic Phyllite,OK
KW020,120,121,0.086,Graphitic Phyllite,OK
KW020,121,122,0.276,Graphitic Phyllite,OK
KW020,122,123,0.177,Graphitic Phyllite,OK
KW020,123,124,0.209,Graphitic Phyllite,OK
KW020,124,125,0.184,Graphitic Phyllite,OK
KW020,125,126,0.19,Graphitic Phyllite,OK
KW020,126,127,0.068,Graphitic Phyllite,OK
KW020,127,128,0.281,Graphitic Phyllite,OK
KW020,128,129,0.303,Carbonaceous Shale,OK
KW020,129,130,0.131,Carbonaceous Shale,OK
KW020,130,131,0.146,Carbonaceous Shale,OK
KW020,131,132,0.06,Carbonaceous Shale,OK
